machineID,component,as_of,horizon_days,failure_within_horizon,observation_complete,split,label_version
81,comp1,2015-03-23,21,0,1,train,label_v1
81,comp1,2015-03-30,21,0,1,train,label_v1
81,comp1,2015-04-06,21,0,1,train,label_v1
81,comp1,2015-04-13,21,0,1,train,label_v1
81,comp1,2015-04-20,21,0,1,train,label_v1
81,comp1,2015-04-27,21,0,1,train,label_v1
81,comp1,2015-05-04,21,0,1,train,label_v1
81,comp1,2015-05-11,21,0,1,train,label_v1
81,comp1,2015-05-18,21,0,1,train,label_v1
81,comp1,2015-05-25,21,0,1,train,label_v1
81,comp1,2015-06-01,21,0,1,train,label_v1
81,comp1,2015-06-08,21,0,1,train,label_v1
81,comp1,2015-06-15,21,0,1,train,label_v1
81,comp1,2015-06-22,21,0,1,train,label_v1
81,comp1,2015-06-29,21,0,1,train,label_v1
81,comp1,2015-07-06,21,0,1,train,label_v1
81,comp1,2015-07-13,21,0,1,train,label_v1
81,comp1,2015-07-20,21,0,1,train,label_v1
81,comp1,2015-07-27,21,0,1,train,label_v1
81,comp1,2015-08-03,21,0,1,train,label_v1
81,comp1,2015-08-10,21,0,1,train,label_v1
81,comp1,2015-08-17,21,0,1,train,label_v1
81,comp1,2015-08-24,21,0,1,train,label_v1
81,comp1,2015-08-31,21,0,1,train,label_v1
81,comp1,2015-09-07,21,0,1,train,label_v1
81,comp1,2015-09-14,21,0,1,train,label_v1
81,comp1,2015-09-21,21,0,1,train,label_v1
81,comp1,2015-09-28,21,0,1,train,label_v1
81,comp1,2015-10-05,21,0,1,test,label_v1
81,comp1,2015-10-12,21,0,1,test,label_v1
81,comp1,2015-10-19,21,0,1,test,label_v1
81,comp1,2015-10-26,21,0,1,test,label_v1
81,comp1,2015-11-02,21,0,1,test,label_v1
81,comp1,2015-11-09,21,0,1,test,label_v1
81,comp1,2015-11-16,21,0,1,test,label_v1
81,comp1,2015-11-23,21,0,1,test,label_v1
81,comp1,2015-11-30,21,0,1,test,label_v1
81,comp1,2015-12-07,21,0,1,test,label_v1
81,comp1,2015-12-14,21,0,0,test,label_v1
81,comp1,2015-12-21,21,0,0,test,label_v1
81,comp1,2015-12-28,21,0,0,test,label_v1
82,comp1,2015-02-02,21,0,1,train,label_v1
82,comp1,2015-02-09,21,0,1,train,label_v1
82,comp1,2015-02-16,21,0,1,train,label_v1
82,comp1,2015-02-23,21,0,1,train,label_v1
82,comp1,2015-03-02,21,0,1,train,label_v1
82,comp1,2015-03-09,21,1,1,train,label_v1
82,comp1,2015-03-16,21,1,1,train,label_v1
82,comp1,2015-03-23,21,1,1,train,label_v1
82,comp1,2015-03-30,21,0,1,train,label_v1
82,comp1,2015-04-06,21,0,1,train,label_v1
82,comp1,2015-04-13,21,0,1,train,label_v1
82,comp1,2015-04-20,21,0,1,train,label_v1
82,comp1,2015-04-27,21,1,1,train,label_v1
82,comp1,2015-05-04,21,1,1,train,label_v1
82,comp1,2015-05-11,21,1,1,train,label_v1
82,comp1,2015-05-18,21,0,1,train,label_v1
82,comp1,2015-05-25,21,0,1,train,label_v1
82,comp1,2015-06-01,21,0,1,train,label_v1
82,comp1,2015-06-08,21,0,1,train,label_v1
82,comp1,2015-06-15,21,0,1,train,label_v1
82,comp1,2015-06-22,21,0,1,train,label_v1
82,comp1,2015-06-29,21,0,1,train,label_v1
82,comp1,2015-07-06,21,0,1,train,label_v1
82,comp1,2015-07-13,21,0,1,train,label_v1
82,comp1,2015-07-20,21,0,1,train,label_v1
82,comp1,2015-07-27,21,0,1,train,label_v1
82,comp1,2015-08-03,21,0,1,train,label_v1
82,comp1,2015-08-10,21,0,1,train,label_v1
82,comp1,2015-08-17,21,0,1,train,label_v1
82,comp1,2015-08-24,21,0,1,train,label_v1
82,comp1,2015-08-31,21,0,1,train,label_v1
82,comp1,2015-09-07,21,0,1,train,label_v1
82,comp1,2015-09-14,21,0,1,train,label_v1
82,comp1,2015-09-21,21,0,1,train,label_v1
82,comp1,2015-09-28,21,0,1,train,label_v1
82,comp1,2015-10-05,21,0,1,test,label_v1
82,comp1,2015-10-12,21,0,1,test,label_v1
82,comp1,2015-10-19,21,0,1,test,label_v1
82,comp1,2015-10-26,21,0,1,test,label_v1
82,comp1,2015-11-02,21,0,1,test,label_v1
82,comp1,2015-11-09,21,0,1,test,label_v1
82,comp1,2015-11-16,21,0,1,test,label_v1
82,comp1,2015-11-23,21,0,1,test,label_v1
82,comp1,2015-11-30,21,0,1,test,label_v1
82,comp1,2015-12-07,21,0,1,test,label_v1
82,comp1,2015-12-14,21,0,0,test,label_v1
82,comp1,2015-12-21,21,0,0,test,label_v1
82,comp1,2015-12-28,21,0,0,test,label_v1
83,comp1,2015-02-02,21,0,1,train,label_v1
83,comp1,2015-02-09,21,0,1,train,label_v1
83,comp1,2015-02-16,21,0,1,train,label_v1
83,comp1,2015-02-23,21,0,1,train,label_v1
83,comp1,2015-03-02,21,0,1,train,label_v1
83,comp1,2015-03-09,21,0,1,train,label_v1
83,comp1,2015-03-16,21,0,1,train,label_v1
83,comp1,2015-03-23,21,0,1,train,label_v1
83,comp1,2015-03-30,21,0,1,train,label_v1
83,comp1,2015-04-06,21,0,1,train,label_v1
83,comp1,2015-04-13,21,0,1,train,label_v1
83,comp1,2015-04-20,21,0,1,train,label_v1
83,comp1,2015-04-27,21,0,1,train,label_v1
83,comp1,2015-05-04,21,0,1,train,label_v1
83,comp1,2015-05-11,21,0,1,train,label_v1
83,comp1,2015-05-18,21,0,1,train,label_v1
83,comp1,2015-05-25,21,0,1,train,label_v1
83,comp1,2015-06-01,21,0,1,train,label_v1
83,comp1,2015-06-08,21,0,1,train,label_v1
83,comp1,2015-06-15,21,0,1,train,label_v1
83,comp1,2015-06-22,21,0,1,train,label_v1
83,comp1,2015-06-29,21,1,1,train,label_v1
83,comp1,2015-07-06,21,1,1,train,label_v1
83,comp1,2015-07-13,21,1,1,train,label_v1
83,comp1,2015-07-20,21,0,1,train,label_v1
83,comp1,2015-07-27,21,0,1,train,label_v1
83,comp1,2015-08-03,21,0,1,train,label_v1
83,comp1,2015-08-10,21,1,1,train,label_v1
83,comp1,2015-08-17,21,1,1,train,label_v1
83,comp1,2015-08-24,21,1,1,train,label_v1
83,comp1,2015-08-31,21,0,1,train,label_v1
83,comp1,2015-09-07,21,0,1,train,label_v1
83,comp1,2015-09-14,21,0,1,train,label_v1
83,comp1,2015-09-21,21,0,1,train,label_v1
83,comp1,2015-09-28,21,1,1,train,label_v1
83,comp1,2015-10-05,21,1,1,test,label_v1
83,comp1,2015-10-12,21,1,1,test,label_v1
83,comp1,2015-10-19,21,0,1,test,label_v1
83,comp1,2015-10-26,21,0,1,test,label_v1
83,comp1,2015-11-02,21,0,1,test,label_v1
83,comp1,2015-11-09,21,0,1,test,label_v1
83,comp1,2015-11-16,21,0,1,test,label_v1
83,comp1,2015-11-23,21,0,1,test,label_v1
83,comp1,2015-11-30,21,0,1,test,label_v1
83,comp1,2015-12-07,21,1,1,test,label_v1
83,comp1,2015-12-14,21,1,0,test,label_v1
83,comp1,2015-12-21,21,1,0,test,label_v1
83,comp1,2015-12-28,21,0,0,test,label_v1
84,comp1,2015-02-02,21,1,1,train,label_v1
84,comp1,2015-02-09,21,1,1,train,label_v1
84,comp1,2015-02-16,21,1,1,train,label_v1
84,comp1,2015-02-23,21,0,1,train,label_v1
84,comp1,2015-03-02,21,0,1,train,label_v1
84,comp1,2015-03-09,21,0,1,train,label_v1
84,comp1,2015-03-16,21,0,1,train,label_v1
84,comp1,2015-03-23,21,0,1,train,label_v1
84,comp1,2015-03-30,21,0,1,train,label_v1
84,comp1,2015-04-06,21,0,1,train,label_v1
84,comp1,2015-04-13,21,0,1,train,label_v1
84,comp1,2015-04-20,21,0,1,train,label_v1
84,comp1,2015-04-27,21,0,1,train,label_v1
84,comp1,2015-05-04,21,0,1,train,label_v1
84,comp1,2015-05-11,21,0,1,train,label_v1
84,comp1,2015-05-18,21,0,1,train,label_v1
84,comp1,2015-05-25,21,0,1,train,label_v1
84,comp1,2015-06-01,21,0,1,train,label_v1
84,comp1,2015-06-08,21,0,1,train,label_v1
84,comp1,2015-06-15,21,1,1,train,label_v1
84,comp1,2015-06-22,21,1,1,train,label_v1
84,comp1,2015-06-29,21,1,1,train,label_v1
84,comp1,2015-07-06,21,0,1,train,label_v1
84,comp1,2015-07-13,21,0,1,train,label_v1
84,comp1,2015-07-20,21,0,1,train,label_v1
84,comp1,2015-07-27,21,0,1,train,label_v1
84,comp1,2015-08-03,21,0,1,train,label_v1
84,comp1,2015-08-10,21,0,1,train,label_v1
84,comp1,2015-08-17,21,0,1,train,label_v1
84,comp1,2015-08-24,21,0,1,train,label_v1
84,comp1,2015-08-31,21,0,1,train,label_v1
84,comp1,2015-09-07,21,0,1,train,label_v1
84,comp1,2015-09-14,21,1,1,train,label_v1
84,comp1,2015-09-21,21,1,1,train,label_v1
84,comp1,2015-09-28,21,1,1,train,label_v1
84,comp1,2015-10-05,21,0,1,test,label_v1
84,comp1,2015-10-12,21,0,1,test,label_v1
84,comp1,2015-10-19,21,0,1,test,label_v1
84,comp1,2015-10-26,21,0,1,test,label_v1
84,comp1,2015-11-02,21,0,1,test,label_v1
84,comp1,2015-11-09,21,0,1,test,label_v1
84,comp1,2015-11-16,21,0,1,test,label_v1
84,comp1,2015-11-23,21,0,1,test,label_v1
84,comp1,2015-11-30,21,0,1,test,label_v1
84,comp1,2015-12-07,21,0,1,test,label_v1
84,comp1,2015-12-14,21,0,0,test,label_v1
84,comp1,2015-12-21,21,0,0,test,label_v1
84,comp1,2015-12-28,21,0,0,test,label_v1
85,comp1,2015-02-02,21,0,1,train,label_v1
85,comp1,2015-02-09,21,0,1,train,label_v1
85,comp1,2015-02-16,21,0,1,train,label_v1
85,comp1,2015-02-23,21,0,1,train,label_v1
85,comp1,2015-03-02,21,0,1,train,label_v1
85,comp1,2015-03-09,21,0,1,train,label_v1
85,comp1,2015-03-16,21,0,1,train,label_v1
85,comp1,2015-03-23,21,0,1,train,label_v1
85,comp1,2015-03-30,21,0,1,train,label_v1
85,comp1,2015-04-06,21,0,1,train,label_v1
85,comp1,2015-04-13,21,0,1,train,label_v1
85,comp1,2015-04-20,21,0,1,train,label_v1
85,comp1,2015-04-27,21,0,1,train,label_v1
85,comp1,2015-05-04,21,0,1,train,label_v1
85,comp1,2015-05-11,21,0,1,train,label_v1
85,comp1,2015-05-18,21,0,1,train,label_v1
85,comp1,2015-05-25,21,0,1,train,label_v1
85,comp1,2015-06-01,21,0,1,train,label_v1
85,comp1,2015-06-08,21,0,1,train,label_v1
85,comp1,2015-06-15,21,1,1,train,label_v1
85,comp1,2015-06-22,21,1,1,train,label_v1
85,comp1,2015-06-29,21,1,1,train,label_v1
85,comp1,2015-07-06,21,0,1,train,label_v1
85,comp1,2015-07-13,21,0,1,train,label_v1
85,comp1,2015-07-20,21,0,1,train,label_v1
85,comp1,2015-07-27,21,0,1,train,label_v1
85,comp1,2015-08-03,21,0,1,train,label_v1
85,comp1,2015-08-10,21,0,1,train,label_v1
85,comp1,2015-08-17,21,0,1,train,label_v1
85,comp1,2015-08-24,21,0,1,train,label_v1
85,comp1,2015-08-31,21,0,1,train,label_v1
85,comp1,2015-09-07,21,0,1,train,label_v1
85,comp1,2015-09-14,21,0,1,train,label_v1
85,comp1,2015-09-21,21,0,1,train,label_v1
85,comp1,2015-09-28,21,0,1,train,label_v1
85,comp1,2015-10-05,21,0,1,test,label_v1
85,comp1,2015-10-12,21,0,1,test,label_v1
85,comp1,2015-10-19,21,0,1,test,label_v1
85,comp1,2015-10-26,21,0,1,test,label_v1
85,comp1,2015-11-02,21,0,1,test,label_v1
85,comp1,2015-11-09,21,0,1,test,label_v1
85,comp1,2015-11-16,21,0,1,test,label_v1
85,comp1,2015-11-23,21,0,1,test,label_v1
85,comp1,2015-11-30,21,0,1,test,label_v1
85,comp1,2015-12-07,21,0,1,test,label_v1
85,comp1,2015-12-14,21,0,0,test,label_v1
85,comp1,2015-12-21,21,0,0,test,label_v1
85,comp1,2015-12-28,21,0,0,test,label_v1
86,comp1,2015-02-02,21,0,1,train,label_v1
86,comp1,2015-02-09,21,0,1,train,label_v1
86,comp1,2015-02-16,21,0,1,train,label_v1
86,comp1,2015-02-23,21,0,1,train,label_v1
86,comp1,2015-03-02,21,0,1,train,label_v1
86,comp1,2015-03-09,21,0,1,train,label_v1
86,comp1,2015-03-16,21,0,1,train,label_v1
86,comp1,2015-03-23,21,0,1,train,label_v1
86,comp1,2015-03-30,21,0,1,train,label_v1
86,comp1,2015-04-06,21,0,1,train,label_v1
86,comp1,2015-04-13,21,0,1,train,label_v1
86,comp1,2015-04-20,21,0,1,train,label_v1
86,comp1,2015-04-27,21,0,1,train,label_v1
86,comp1,2015-05-04,21,0,1,train,label_v1
86,comp1,2015-05-11,21,0,1,train,label_v1
86,comp1,2015-05-18,21,0,1,train,label_v1
86,comp1,2015-05-25,21,0,1,train,label_v1
86,comp1,2015-06-01,21,0,1,train,label_v1
86,comp1,2015-06-08,21,0,1,train,label_v1
86,comp1,2015-06-15,21,0,1,train,label_v1
86,comp1,2015-06-22,21,0,1,train,label_v1
86,comp1,2015-06-29,21,0,1,train,label_v1
86,comp1,2015-07-06,21,0,1,train,label_v1
86,comp1,2015-07-13,21,0,1,train,label_v1
86,comp1,2015-07-20,21,0,1,train,label_v1
86,comp1,2015-07-27,21,0,1,train,label_v1
86,comp1,2015-08-03,21,0,1,train,label_v1
86,comp1,2015-08-10,21,0,1,train,label_v1
86,comp1,2015-08-17,21,1,1,train,label_v1
86,comp1,2015-08-24,21,1,1,train,label_v1
86,comp1,2015-08-31,21,1,1,train,label_v1
86,comp1,2015-09-07,21,0,1,train,label_v1
86,comp1,2015-09-14,21,0,1,train,label_v1
86,comp1,2015-09-21,21,0,1,train,label_v1
86,comp1,2015-09-28,21,0,1,train,label_v1
86,comp1,2015-10-05,21,0,1,test,label_v1
86,comp1,2015-10-12,21,0,1,test,label_v1
86,comp1,2015-10-19,21,0,1,test,label_v1
86,comp1,2015-10-26,21,0,1,test,label_v1
86,comp1,2015-11-02,21,0,1,test,label_v1
86,comp1,2015-11-09,21,0,1,test,label_v1
86,comp1,2015-11-16,21,0,1,test,label_v1
86,comp1,2015-11-23,21,0,1,test,label_v1
86,comp1,2015-11-30,21,0,1,test,label_v1
86,comp1,2015-12-07,21,0,1,test,label_v1
86,comp1,2015-12-14,21,0,0,test,label_v1
86,comp1,2015-12-21,21,0,0,test,label_v1
86,comp1,2015-12-28,21,0,0,test,label_v1
87,comp1,2015-02-02,21,0,1,train,label_v1
87,comp1,2015-02-09,21,0,1,train,label_v1
87,comp1,2015-02-16,21,0,1,train,label_v1
87,comp1,2015-02-23,21,0,1,train,label_v1
87,comp1,2015-03-02,21,0,1,train,label_v1
87,comp1,2015-03-09,21,1,1,train,label_v1
87,comp1,2015-03-16,21,1,1,train,label_v1
87,comp1,2015-03-23,21,1,1,train,label_v1
87,comp1,2015-03-30,21,0,1,train,label_v1
87,comp1,2015-04-06,21,0,1,train,label_v1
87,comp1,2015-04-13,21,0,1,train,label_v1
87,comp1,2015-04-20,21,0,1,train,label_v1
87,comp1,2015-04-27,21,0,1,train,label_v1
87,comp1,2015-05-04,21,0,1,train,label_v1
87,comp1,2015-05-11,21,0,1,train,label_v1
87,comp1,2015-05-18,21,0,1,train,label_v1
87,comp1,2015-05-25,21,0,1,train,label_v1
87,comp1,2015-06-01,21,0,1,train,label_v1
87,comp1,2015-06-08,21,0,1,train,label_v1
87,comp1,2015-06-15,21,0,1,train,label_v1
87,comp1,2015-06-22,21,0,1,train,label_v1
87,comp1,2015-06-29,21,0,1,train,label_v1
87,comp1,2015-07-06,21,0,1,train,label_v1
87,comp1,2015-07-13,21,0,1,train,label_v1
87,comp1,2015-07-20,21,0,1,train,label_v1
87,comp1,2015-07-27,21,1,1,train,label_v1
87,comp1,2015-08-03,21,1,1,train,label_v1
87,comp1,2015-08-10,21,1,1,train,label_v1
87,comp1,2015-08-17,21,0,1,train,label_v1
87,comp1,2015-08-24,21,0,1,train,label_v1
87,comp1,2015-08-31,21,0,1,train,label_v1
87,comp1,2015-09-07,21,0,1,train,label_v1
87,comp1,2015-09-14,21,0,1,train,label_v1
87,comp1,2015-09-21,21,0,1,train,label_v1
87,comp1,2015-09-28,21,0,1,train,label_v1
87,comp1,2015-10-05,21,0,1,test,label_v1
87,comp1,2015-10-12,21,0,1,test,label_v1
87,comp1,2015-10-19,21,0,1,test,label_v1
87,comp1,2015-10-26,21,0,1,test,label_v1
87,comp1,2015-11-02,21,0,1,test,label_v1
87,comp1,2015-11-09,21,0,1,test,label_v1
87,comp1,2015-11-16,21,0,1,test,label_v1
87,comp1,2015-11-23,21,0,1,test,label_v1
87,comp1,2015-11-30,21,0,1,test,label_v1
87,comp1,2015-12-07,21,0,1,test,label_v1
87,comp1,2015-12-14,21,0,0,test,label_v1
87,comp1,2015-12-21,21,0,0,test,label_v1
87,comp1,2015-12-28,21,0,0,test,label_v1
88,comp1,2015-02-02,21,0,1,train,label_v1
88,comp1,2015-02-09,21,0,1,train,label_v1
88,comp1,2015-02-16,21,0,1,train,label_v1
88,comp1,2015-02-23,21,0,1,train,label_v1
88,comp1,2015-03-02,21,0,1,train,label_v1
88,comp1,2015-03-09,21,0,1,train,label_v1
88,comp1,2015-03-16,21,0,1,train,label_v1
88,comp1,2015-03-23,21,0,1,train,label_v1
88,comp1,2015-03-30,21,0,1,train,label_v1
88,comp1,2015-04-06,21,0,1,train,label_v1
88,comp1,2015-04-13,21,0,1,train,label_v1
88,comp1,2015-04-20,21,0,1,train,label_v1
88,comp1,2015-04-27,21,0,1,train,label_v1
88,comp1,2015-05-04,21,0,1,train,label_v1
88,comp1,2015-05-11,21,0,1,train,label_v1
88,comp1,2015-05-18,21,0,1,train,label_v1
88,comp1,2015-05-25,21,0,1,train,label_v1
88,comp1,2015-06-01,21,0,1,train,label_v1
88,comp1,2015-06-08,21,0,1,train,label_v1
88,comp1,2015-06-15,21,1,1,train,label_v1
88,comp1,2015-06-22,21,1,1,train,label_v1
88,comp1,2015-06-29,21,1,1,train,label_v1
88,comp1,2015-07-06,21,0,1,train,label_v1
88,comp1,2015-07-13,21,0,1,train,label_v1
88,comp1,2015-07-20,21,0,1,train,label_v1
88,comp1,2015-07-27,21,0,1,train,label_v1
88,comp1,2015-08-03,21,0,1,train,label_v1
88,comp1,2015-08-10,21,0,1,train,label_v1
88,comp1,2015-08-17,21,0,1,train,label_v1
88,comp1,2015-08-24,21,0,1,train,label_v1
88,comp1,2015-08-31,21,0,1,train,label_v1
88,comp1,2015-09-07,21,0,1,train,label_v1
88,comp1,2015-09-14,21,0,1,train,label_v1
88,comp1,2015-09-21,21,0,1,train,label_v1
88,comp1,2015-09-28,21,0,1,train,label_v1
88,comp1,2015-10-05,21,0,1,test,label_v1
88,comp1,2015-10-12,21,0,1,test,label_v1
88,comp1,2015-10-19,21,0,1,test,label_v1
88,comp1,2015-10-26,21,0,1,test,label_v1
88,comp1,2015-11-02,21,0,1,test,label_v1
88,comp1,2015-11-09,21,0,1,test,label_v1
88,comp1,2015-11-16,21,0,1,test,label_v1
88,comp1,2015-11-23,21,0,1,test,label_v1
88,comp1,2015-11-30,21,0,1,test,label_v1
88,comp1,2015-12-07,21,0,1,test,label_v1
88,comp1,2015-12-14,21,1,0,test,label_v1
88,comp1,2015-12-21,21,1,0,test,label_v1
88,comp1,2015-12-28,21,1,0,test,label_v1
89,comp1,2015-02-02,21,1,1,train,label_v1
89,comp1,2015-02-09,21,0,1,train,label_v1
89,comp1,2015-02-16,21,0,1,train,label_v1
89,comp1,2015-02-23,21,0,1,train,label_v1
89,comp1,2015-03-02,21,0,1,train,label_v1
89,comp1,2015-03-09,21,0,1,train,label_v1
89,comp1,2015-03-16,21,0,1,train,label_v1
89,comp1,2015-03-23,21,0,1,train,label_v1
89,comp1,2015-03-30,21,0,1,train,label_v1
89,comp1,2015-04-06,21,0,1,train,label_v1
89,comp1,2015-04-13,21,0,1,train,label_v1
89,comp1,2015-04-20,21,0,1,train,label_v1
89,comp1,2015-04-27,21,0,1,train,label_v1
89,comp1,2015-05-04,21,0,1,train,label_v1
89,comp1,2015-05-11,21,0,1,train,label_v1
89,comp1,2015-05-18,21,0,1,train,label_v1
89,comp1,2015-05-25,21,0,1,train,label_v1
89,comp1,2015-06-01,21,0,1,train,label_v1
89,comp1,2015-06-08,21,1,1,train,label_v1
89,comp1,2015-06-15,21,1,1,train,label_v1
89,comp1,2015-06-22,21,1,1,train,label_v1
89,comp1,2015-06-29,21,0,1,train,label_v1
89,comp1,2015-07-06,21,0,1,train,label_v1
89,comp1,2015-07-13,21,0,1,train,label_v1
89,comp1,2015-07-20,21,0,1,train,label_v1
89,comp1,2015-07-27,21,0,1,train,label_v1
89,comp1,2015-08-03,21,0,1,train,label_v1
89,comp1,2015-08-10,21,0,1,train,label_v1
89,comp1,2015-08-17,21,0,1,train,label_v1
89,comp1,2015-08-24,21,0,1,train,label_v1
89,comp1,2015-08-31,21,0,1,train,label_v1
89,comp1,2015-09-07,21,0,1,train,label_v1
89,comp1,2015-09-14,21,0,1,train,label_v1
89,comp1,2015-09-21,21,0,1,train,label_v1
89,comp1,2015-09-28,21,0,1,train,label_v1
89,comp1,2015-10-05,21,0,1,test,label_v1
89,comp1,2015-10-12,21,0,1,test,label_v1
89,comp1,2015-10-19,21,0,1,test,label_v1
89,comp1,2015-10-26,21,0,1,test,label_v1
89,comp1,2015-11-02,21,0,1,test,label_v1
89,comp1,2015-11-09,21,0,1,test,label_v1
89,comp1,2015-11-16,21,0,1,test,label_v1
89,comp1,2015-11-23,21,0,1,test,label_v1
89,comp1,2015-11-30,21,0,1,test,label_v1
89,comp1,2015-12-07,21,0,1,test,label_v1
89,comp1,2015-12-14,21,0,0,test,label_v1
89,comp1,2015-12-21,21,0,0,test,label_v1
89,comp1,2015-12-28,21,0,0,test,label_v1
90,comp1,2015-02-02,21,0,1,train,label_v1
90,comp1,2015-02-09,21,0,1,train,label_v1
90,comp1,2015-02-16,21,0,1,train,label_v1
90,comp1,2015-02-23,21,0,1,train,label_v1
90,comp1,2015-03-02,21,0,1,train,label_v1
90,comp1,2015-03-09,21,0,1,train,label_v1
90,comp1,2015-03-16,21,1,1,train,label_v1
90,comp1,2015-03-23,21,1,1,train,label_v1
90,comp1,2015-03-30,21,1,1,train,label_v1
90,comp1,2015-04-06,21,0,1,train,label_v1
90,comp1,2015-04-13,21,0,1,train,label_v1
90,comp1,2015-04-20,21,0,1,train,label_v1
90,comp1,2015-04-27,21,0,1,train,label_v1
90,comp1,2015-05-04,21,0,1,train,label_v1
90,comp1,2015-05-11,21,0,1,train,label_v1
90,comp1,2015-05-18,21,0,1,train,label_v1
90,comp1,2015-05-25,21,0,1,train,label_v1
90,comp1,2015-06-01,21,0,1,train,label_v1
90,comp1,2015-06-08,21,0,1,train,label_v1
90,comp1,2015-06-15,21,0,1,train,label_v1
90,comp1,2015-06-22,21,0,1,train,label_v1
90,comp1,2015-06-29,21,0,1,train,label_v1
90,comp1,2015-07-06,21,0,1,train,label_v1
90,comp1,2015-07-13,21,0,1,train,label_v1
90,comp1,2015-07-20,21,0,1,train,label_v1
90,comp1,2015-07-27,21,0,1,train,label_v1
90,comp1,2015-08-03,21,1,1,train,label_v1
90,comp1,2015-08-10,21,1,1,train,label_v1
90,comp1,2015-08-17,21,1,1,train,label_v1
90,comp1,2015-08-24,21,0,1,train,label_v1
90,comp1,2015-08-31,21,0,1,train,label_v1
90,comp1,2015-09-07,21,0,1,train,label_v1
90,comp1,2015-09-14,21,1,1,train,label_v1
90,comp1,2015-09-21,21,1,1,train,label_v1
90,comp1,2015-09-28,21,1,1,train,label_v1
90,comp1,2015-10-05,21,0,1,test,label_v1
90,comp1,2015-10-12,21,0,1,test,label_v1
90,comp1,2015-10-19,21,0,1,test,label_v1
90,comp1,2015-10-26,21,0,1,test,label_v1
90,comp1,2015-11-02,21,0,1,test,label_v1
90,comp1,2015-11-09,21,0,1,test,label_v1
90,comp1,2015-11-16,21,0,1,test,label_v1
90,comp1,2015-11-23,21,0,1,test,label_v1
90,comp1,2015-11-30,21,0,1,test,label_v1
90,comp1,2015-12-07,21,0,1,test,label_v1
90,comp1,2015-12-14,21,1,0,test,label_v1
90,comp1,2015-12-21,21,1,0,test,label_v1
90,comp1,2015-12-28,21,1,0,test,label_v1
91,comp1,2015-02-02,21,0,1,train,label_v1
91,comp1,2015-02-09,21,0,1,train,label_v1
91,comp1,2015-02-16,21,0,1,train,label_v1
91,comp1,2015-02-23,21,0,1,train,label_v1
91,comp1,2015-03-02,21,0,1,train,label_v1
91,comp1,2015-03-09,21,0,1,train,label_v1
91,comp1,2015-03-16,21,1,1,train,label_v1
91,comp1,2015-03-23,21,1,1,train,label_v1
91,comp1,2015-03-30,21,1,1,train,label_v1
91,comp1,2015-04-06,21,0,1,train,label_v1
91,comp1,2015-04-13,21,0,1,train,label_v1
91,comp1,2015-04-20,21,0,1,train,label_v1
91,comp1,2015-04-27,21,0,1,train,label_v1
91,comp1,2015-05-04,21,0,1,train,label_v1
91,comp1,2015-05-11,21,0,1,train,label_v1
91,comp1,2015-05-18,21,0,1,train,label_v1
91,comp1,2015-05-25,21,0,1,train,label_v1
91,comp1,2015-06-01,21,1,1,train,label_v1
91,comp1,2015-06-08,21,1,1,train,label_v1
91,comp1,2015-06-15,21,1,1,train,label_v1
91,comp1,2015-06-22,21,0,1,train,label_v1
91,comp1,2015-06-29,21,0,1,train,label_v1
91,comp1,2015-07-06,21,0,1,train,label_v1
91,comp1,2015-07-13,21,0,1,train,label_v1
91,comp1,2015-07-20,21,0,1,train,label_v1
91,comp1,2015-07-27,21,0,1,train,label_v1
91,comp1,2015-08-03,21,0,1,train,label_v1
91,comp1,2015-08-10,21,0,1,train,label_v1
91,comp1,2015-08-17,21,0,1,train,label_v1
91,comp1,2015-08-24,21,0,1,train,label_v1
91,comp1,2015-08-31,21,1,1,train,label_v1
91,comp1,2015-09-07,21,1,1,train,label_v1
91,comp1,2015-09-14,21,1,1,train,label_v1
91,comp1,2015-09-21,21,0,1,train,label_v1
91,comp1,2015-09-28,21,0,1,train,label_v1
91,comp1,2015-10-05,21,0,1,test,label_v1
91,comp1,2015-10-12,21,0,1,test,label_v1
91,comp1,2015-10-19,21,0,1,test,label_v1
91,comp1,2015-10-26,21,0,1,test,label_v1
91,comp1,2015-11-02,21,0,1,test,label_v1
91,comp1,2015-11-09,21,0,1,test,label_v1
91,comp1,2015-11-16,21,0,1,test,label_v1
91,comp1,2015-11-23,21,0,1,test,label_v1
91,comp1,2015-11-30,21,0,1,test,label_v1
91,comp1,2015-12-07,21,0,1,test,label_v1
91,comp1,2015-12-14,21,0,0,test,label_v1
91,comp1,2015-12-21,21,0,0,test,label_v1
91,comp1,2015-12-28,21,0,0,test,label_v1
92,comp1,2015-02-02,21,0,1,train,label_v1
92,comp1,2015-02-09,21,0,1,train,label_v1
92,comp1,2015-02-16,21,0,1,train,label_v1
92,comp1,2015-02-23,21,0,1,train,label_v1
92,comp1,2015-03-02,21,0,1,train,label_v1
92,comp1,2015-03-09,21,0,1,train,label_v1
92,comp1,2015-03-16,21,0,1,train,label_v1
92,comp1,2015-03-23,21,0,1,train,label_v1
92,comp1,2015-03-30,21,0,1,train,label_v1
92,comp1,2015-04-06,21,1,1,train,label_v1
92,comp1,2015-04-13,21,1,1,train,label_v1
92,comp1,2015-04-20,21,1,1,train,label_v1
92,comp1,2015-04-27,21,0,1,train,label_v1
92,comp1,2015-05-04,21,0,1,train,label_v1
92,comp1,2015-05-11,21,0,1,train,label_v1
92,comp1,2015-05-18,21,0,1,train,label_v1
