movement_id,occurred_at,lot_id,component,movement_type,quantity_delta,quality_status,record_id,value_source
MV-000741,2015-06-21 06:00:00,LOT-00050,comp3,issue,-1,available,MR-00693,assumption:synthetic_operations_v1
MV-000742,2015-06-21 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00629,assumption:synthetic_operations_v1
MV-000743,2015-06-21 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00633,assumption:synthetic_operations_v1
MV-000744,2015-06-21 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00635,assumption:synthetic_operations_v1
MV-000745,2015-06-21 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00641,assumption:synthetic_operations_v1
MV-000746,2015-06-21 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00644,assumption:synthetic_operations_v1
MV-000747,2015-06-21 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00648,assumption:synthetic_operations_v1
MV-000748,2015-06-21 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00659,assumption:synthetic_operations_v1
MV-000749,2015-06-21 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00665,assumption:synthetic_operations_v1
MV-000750,2015-06-21 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00666,assumption:synthetic_operations_v1
MV-000751,2015-06-21 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00669,assumption:synthetic_operations_v1
MV-000752,2015-06-21 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00671,assumption:synthetic_operations_v1
MV-000753,2015-06-21 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00676,assumption:synthetic_operations_v1
MV-000754,2015-06-21 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00677,assumption:synthetic_operations_v1
MV-000755,2015-06-21 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00684,assumption:synthetic_operations_v1
MV-000756,2015-06-21 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00687,assumption:synthetic_operations_v1
MV-000757,2015-06-21 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00689,assumption:synthetic_operations_v1
MV-000758,2015-06-22 06:00:00,LOT-00055,comp1,receipt,16,available,,assumption:synthetic_operations_v1
MV-000759,2015-06-22 06:00:00,LOT-00054,comp2,quality_release,0,available,,assumption:synthetic_operations_v1
MV-000760,2015-06-22 06:00:00,LOT-00049,comp2,issue,-1,available,MR-00694,assumption:synthetic_operations_v1
MV-000761,2015-06-22 06:00:00,LOT-00049,comp2,issue,-1,available,MR-00697,assumption:synthetic_operations_v1
MV-000762,2015-06-22 06:00:00,LOT-00049,comp2,issue,-1,available,MR-00698,assumption:synthetic_operations_v1
MV-000763,2015-06-22 06:00:00,LOT-00049,comp2,issue,-1,available,MR-00699,assumption:synthetic_operations_v1
MV-000764,2015-06-22 06:00:00,LOT-00052,comp3,issue,-1,available,MR-00696,assumption:synthetic_operations_v1
MV-000765,2015-06-22 06:00:00,LOT-00052,comp3,issue,-1,available,MR-00700,assumption:synthetic_operations_v1
MV-000766,2015-06-22 06:00:00,LOT-00053,comp4,issue,-1,available,MR-00703,assumption:synthetic_operations_v1
MV-000767,2015-06-23 06:00:00,LOT-00055,comp1,issue,-1,available,MR-00685,assumption:synthetic_operations_v1
MV-000768,2015-06-23 06:00:00,LOT-00055,comp1,issue,-1,available,MR-00686,assumption:synthetic_operations_v1
MV-000769,2015-06-23 06:00:00,LOT-00055,comp1,issue,-1,available,MR-00688,assumption:synthetic_operations_v1
MV-000770,2015-06-23 06:00:00,LOT-00055,comp1,issue,-1,available,MR-00695,assumption:synthetic_operations_v1
MV-000771,2015-06-23 06:00:00,LOT-00055,comp1,issue,-1,available,MR-00701,assumption:synthetic_operations_v1
MV-000772,2015-06-23 06:00:00,LOT-00055,comp1,issue,-1,available,MR-00702,assumption:synthetic_operations_v1
MV-000773,2015-06-23 06:00:00,LOT-00049,comp2,issue,-1,available,MR-00705,assumption:synthetic_operations_v1
MV-000774,2015-06-23 06:00:00,LOT-00049,comp2,issue,-1,available,MR-00707,assumption:synthetic_operations_v1
MV-000775,2015-06-23 06:00:00,LOT-00052,comp3,issue,-1,available,MR-00706,assumption:synthetic_operations_v1
MV-000776,2015-06-23 06:00:00,LOT-00052,comp3,issue,-1,available,MR-00708,assumption:synthetic_operations_v1
MV-000777,2015-06-23 06:00:00,LOT-00052,comp3,issue,-1,available,MR-00709,assumption:synthetic_operations_v1
MV-000778,2015-06-24 06:00:00,LOT-00056,comp2,receipt,21,available,,assumption:synthetic_operations_v1
MV-000779,2015-06-24 06:00:00,LOT-00057,comp4,receipt,11,available,,assumption:synthetic_operations_v1
MV-000780,2015-06-24 06:00:00,LOT-00058,comp3,receipt,11,available,,assumption:synthetic_operations_v1
MV-000781,2015-06-24 06:00:00,LOT-00059,comp1,receipt,15,available,,assumption:synthetic_operations_v1
MV-000782,2015-06-24 06:00:00,LOT-00049,comp2,issue,-1,available,MR-00710,assumption:synthetic_operations_v1
MV-000783,2015-06-25 06:00:00,LOT-00060,comp4,receipt,23,available,,assumption:synthetic_operations_v1
MV-000784,2015-06-25 06:00:00,LOT-00055,comp1,issue,-1,available,MR-00716,assumption:synthetic_operations_v1
MV-000785,2015-06-25 06:00:00,LOT-00052,comp3,issue,-1,available,MR-00714,assumption:synthetic_operations_v1
MV-000786,2015-06-25 06:00:00,LOT-00052,comp3,issue,-1,available,MR-00717,assumption:synthetic_operations_v1
MV-000787,2015-06-25 06:00:00,LOT-00052,comp3,issue,-1,available,MR-00718,assumption:synthetic_operations_v1
MV-000788,2015-06-25 07:00:00,LOT-00039,comp2,expiry,0,expired,,assumption:synthetic_operations_v1
MV-000789,2015-06-26 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00712,assumption:synthetic_operations_v1
MV-000790,2015-06-26 06:00:00,LOT-00052,comp3,issue,-1,available,MR-00719,assumption:synthetic_operations_v1
MV-000791,2015-06-26 07:00:00,LOT-00006,comp3,expiry,0,expired,,assumption:synthetic_operations_v1
MV-000792,2015-06-27 06:00:00,LOT-00055,comp1,issue,-1,available,MR-00723,assumption:synthetic_operations_v1
MV-000793,2015-06-27 06:00:00,LOT-00055,comp1,issue,-1,available,MR-00727,assumption:synthetic_operations_v1
MV-000794,2015-06-27 06:00:00,LOT-00055,comp1,issue,-1,available,MR-00729,assumption:synthetic_operations_v1
MV-000795,2015-06-27 06:00:00,LOT-00055,comp1,issue,-1,available,MR-00731,assumption:synthetic_operations_v1
MV-000796,2015-06-27 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00720,assumption:synthetic_operations_v1
MV-000797,2015-06-27 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00722,assumption:synthetic_operations_v1
MV-000798,2015-06-27 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00724,assumption:synthetic_operations_v1
MV-000799,2015-06-27 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00725,assumption:synthetic_operations_v1
MV-000800,2015-06-27 06:00:00,LOT-00052,comp3,issue,-1,available,MR-00728,assumption:synthetic_operations_v1
MV-000801,2015-06-27 06:00:00,LOT-00052,comp3,issue,-1,available,MR-00730,assumption:synthetic_operations_v1
MV-000802,2015-06-27 06:00:00,LOT-00052,comp3,issue,-1,available,MR-00732,assumption:synthetic_operations_v1
MV-000803,2015-06-27 06:00:00,LOT-00057,comp4,issue,-1,available,MR-00704,assumption:synthetic_operations_v1
MV-000804,2015-06-27 06:00:00,LOT-00057,comp4,issue,-1,available,MR-00711,assumption:synthetic_operations_v1
MV-000805,2015-06-27 06:00:00,LOT-00057,comp4,issue,-1,available,MR-00713,assumption:synthetic_operations_v1
MV-000806,2015-06-27 06:00:00,LOT-00057,comp4,issue,-1,available,MR-00715,assumption:synthetic_operations_v1
MV-000807,2015-06-27 06:00:00,LOT-00057,comp4,issue,-1,available,MR-00721,assumption:synthetic_operations_v1
MV-000808,2015-06-27 06:00:00,LOT-00057,comp4,issue,-1,available,MR-00726,assumption:synthetic_operations_v1
MV-000809,2015-06-28 06:00:00,LOT-00052,comp3,issue,-1,available,MR-00733,assumption:synthetic_operations_v1
MV-000810,2015-06-29 06:00:00,LOT-00055,comp1,issue,-1,available,MR-00735,assumption:synthetic_operations_v1
MV-000811,2015-06-29 06:00:00,LOT-00055,comp1,issue,-1,available,MR-00737,assumption:synthetic_operations_v1
MV-000812,2015-06-29 06:00:00,LOT-00055,comp1,issue,-1,available,MR-00741,assumption:synthetic_operations_v1
MV-000813,2015-06-29 06:00:00,LOT-00055,comp1,issue,-1,available,MR-00742,assumption:synthetic_operations_v1
MV-000814,2015-06-29 06:00:00,LOT-00055,comp1,issue,-1,available,MR-00744,assumption:synthetic_operations_v1
MV-000815,2015-06-29 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00734,assumption:synthetic_operations_v1
MV-000816,2015-06-29 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00736,assumption:synthetic_operations_v1
MV-000817,2015-06-29 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00738,assumption:synthetic_operations_v1
MV-000818,2015-06-29 06:00:00,LOT-00052,comp3,issue,-1,available,MR-00740,assumption:synthetic_operations_v1
MV-000819,2015-06-29 06:00:00,LOT-00058,comp3,issue,-1,available,MR-00743,assumption:synthetic_operations_v1
MV-000820,2015-06-29 06:00:00,LOT-00057,comp4,issue,-1,available,MR-00739,assumption:synthetic_operations_v1
MV-000821,2015-06-29 06:00:00,LOT-00057,comp4,issue,-1,available,MR-00745,assumption:synthetic_operations_v1
MV-000822,2015-06-30 06:00:00,LOT-00059,comp1,issue,-1,available,MR-00749,assumption:synthetic_operations_v1
MV-000823,2015-06-30 06:00:00,LOT-00059,comp1,issue,-1,available,MR-00757,assumption:synthetic_operations_v1
MV-000824,2015-06-30 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00748,assumption:synthetic_operations_v1
MV-000825,2015-06-30 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00750,assumption:synthetic_operations_v1
MV-000826,2015-06-30 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00751,assumption:synthetic_operations_v1
MV-000827,2015-06-30 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00755,assumption:synthetic_operations_v1
MV-000828,2015-06-30 06:00:00,LOT-00058,comp3,issue,-1,available,MR-00746,assumption:synthetic_operations_v1
MV-000829,2015-06-30 06:00:00,LOT-00058,comp3,issue,-1,available,MR-00754,assumption:synthetic_operations_v1
MV-000830,2015-06-30 06:00:00,LOT-00058,comp3,issue,-1,available,MR-00756,assumption:synthetic_operations_v1
MV-000831,2015-06-30 06:00:00,LOT-00058,comp3,issue,-1,available,MR-00758,assumption:synthetic_operations_v1
MV-000832,2015-06-30 06:00:00,LOT-00057,comp4,issue,-1,available,MR-00747,assumption:synthetic_operations_v1
MV-000833,2015-06-30 06:00:00,LOT-00057,comp4,issue,-1,available,MR-00752,assumption:synthetic_operations_v1
MV-000834,2015-06-30 06:00:00,LOT-00057,comp4,issue,-1,available,MR-00753,assumption:synthetic_operations_v1
MV-000835,2015-06-30 07:00:00,LOT-00044,comp2,expiry,0,expired,,assumption:synthetic_operations_v1
MV-000836,2015-07-01 06:00:00,LOT-00061,comp2,receipt,10,available,,assumption:synthetic_operations_v1
MV-000837,2015-07-01 06:00:00,LOT-00062,comp4,receipt,18,available,,assumption:synthetic_operations_v1
MV-000838,2015-07-01 06:00:00,LOT-00063,comp3,receipt,12,available,,assumption:synthetic_operations_v1
MV-000839,2015-07-01 06:00:00,LOT-00064,comp1,receipt,10,available,,assumption:synthetic_operations_v1
MV-000840,2015-07-01 06:00:00,LOT-00059,comp1,issue,-1,available,MR-00759,assumption:synthetic_operations_v1
MV-000841,2015-07-01 06:00:00,LOT-00059,comp1,issue,-1,available,MR-00763,assumption:synthetic_operations_v1
MV-000842,2015-07-01 06:00:00,LOT-00059,comp1,issue,-1,available,MR-00766,assumption:synthetic_operations_v1
MV-000843,2015-07-01 06:00:00,LOT-00059,comp1,issue,-1,available,MR-00769,assumption:synthetic_operations_v1
MV-000844,2015-07-01 06:00:00,LOT-00059,comp1,issue,-1,available,MR-00770,assumption:synthetic_operations_v1
MV-000845,2015-07-01 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00760,assumption:synthetic_operations_v1
MV-000846,2015-07-01 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00764,assumption:synthetic_operations_v1
MV-000847,2015-07-01 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00772,assumption:synthetic_operations_v1
MV-000848,2015-07-01 06:00:00,LOT-00058,comp3,issue,-1,available,MR-00761,assumption:synthetic_operations_v1
MV-000849,2015-07-01 06:00:00,LOT-00058,comp3,issue,-1,available,MR-00762,assumption:synthetic_operations_v1
MV-000850,2015-07-01 06:00:00,LOT-00058,comp3,issue,-1,available,MR-00765,assumption:synthetic_operations_v1
MV-000851,2015-07-01 06:00:00,LOT-00058,comp3,issue,-1,available,MR-00768,assumption:synthetic_operations_v1
MV-000852,2015-07-01 06:00:00,LOT-00058,comp3,issue,-1,available,MR-00771,assumption:synthetic_operations_v1
MV-000853,2015-07-01 06:00:00,LOT-00060,comp4,issue,-1,available,MR-00767,assumption:synthetic_operations_v1
MV-000854,2015-07-02 06:00:00,LOT-00059,comp1,issue,-1,available,MR-00774,assumption:synthetic_operations_v1
MV-000855,2015-07-02 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00773,assumption:synthetic_operations_v1
MV-000856,2015-07-02 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00777,assumption:synthetic_operations_v1
MV-000857,2015-07-02 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00778,assumption:synthetic_operations_v1
MV-000858,2015-07-02 06:00:00,LOT-00058,comp3,issue,-1,available,MR-00775,assumption:synthetic_operations_v1
MV-000859,2015-07-02 06:00:00,LOT-00060,comp4,issue,-1,available,MR-00776,assumption:synthetic_operations_v1
MV-000860,2015-07-02 06:00:00,LOT-00060,comp4,issue,-1,available,MR-00779,assumption:synthetic_operations_v1
MV-000861,2015-07-03 06:00:00,LOT-00059,comp1,issue,-1,available,MR-00783,assumption:synthetic_operations_v1
MV-000862,2015-07-03 06:00:00,LOT-00059,comp1,issue,-1,available,MR-00788,assumption:synthetic_operations_v1
MV-000863,2015-07-03 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00780,assumption:synthetic_operations_v1
MV-000864,2015-07-03 06:00:00,LOT-00054,comp2,issue,-1,available,MR-00781,assumption:synthetic_operations_v1
MV-000865,2015-07-03 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00784,assumption:synthetic_operations_v1
MV-000866,2015-07-03 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00785,assumption:synthetic_operations_v1
MV-000867,2015-07-03 06:00:00,LOT-00063,comp3,issue,-1,available,MR-00782,assumption:synthetic_operations_v1
MV-000868,2015-07-03 06:00:00,LOT-00063,comp3,issue,-1,available,MR-00786,assumption:synthetic_operations_v1
MV-000869,2015-07-03 06:00:00,LOT-00060,comp4,issue,-1,available,MR-00787,assumption:synthetic_operations_v1
MV-000870,2015-07-03 07:00:00,LOT-00010,comp3,expiry,0,expired,,assumption:synthetic_operations_v1
MV-000871,2015-07-03 07:00:00,LOT-00045,comp2,expiry,0,expired,,assumption:synthetic_operations_v1
MV-000872,2015-07-04 06:00:00,LOT-00059,comp1,issue,-1,available,MR-00791,assumption:synthetic_operations_v1
MV-000873,2015-07-04 06:00:00,LOT-00059,comp1,issue,-1,available,MR-00794,assumption:synthetic_operations_v1
MV-000874,2015-07-04 06:00:00,LOT-00059,comp1,issue,-1,available,MR-00795,assumption:synthetic_operations_v1
MV-000875,2015-07-04 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00789,assumption:synthetic_operations_v1
MV-000876,2015-07-04 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00792,assumption:synthetic_operations_v1
MV-000877,2015-07-04 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00797,assumption:synthetic_operations_v1
MV-000878,2015-07-04 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00799,assumption:synthetic_operations_v1
MV-000879,2015-07-04 06:00:00,LOT-00063,comp3,issue,-1,available,MR-00796,assumption:synthetic_operations_v1
MV-000880,2015-07-04 06:00:00,LOT-00063,comp3,issue,-1,available,MR-00798,assumption:synthetic_operations_v1
MV-000881,2015-07-04 06:00:00,LOT-00060,comp4,issue,-1,available,MR-00790,assumption:synthetic_operations_v1
MV-000882,2015-07-04 06:00:00,LOT-00060,comp4,issue,-1,available,MR-00793,assumption:synthetic_operations_v1
MV-000883,2015-07-05 06:00:00,LOT-00059,comp1,issue,-1,available,MR-00800,assumption:synthetic_operations_v1
MV-000884,2015-07-05 06:00:00,LOT-00059,comp1,issue,-1,available,MR-00801,assumption:synthetic_operations_v1
MV-000885,2015-07-05 06:00:00,LOT-00064,comp1,issue,-1,available,MR-00805,assumption:synthetic_operations_v1
MV-000886,2015-07-05 06:00:00,LOT-00064,comp1,issue,-1,available,MR-00808,assumption:synthetic_operations_v1
MV-000887,2015-07-05 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00806,assumption:synthetic_operations_v1
MV-000888,2015-07-05 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00809,assumption:synthetic_operations_v1
MV-000889,2015-07-05 06:00:00,LOT-00063,comp3,issue,-1,available,MR-00802,assumption:synthetic_operations_v1
MV-000890,2015-07-05 06:00:00,LOT-00063,comp3,issue,-1,available,MR-00803,assumption:synthetic_operations_v1
MV-000891,2015-07-05 06:00:00,LOT-00063,comp3,issue,-1,available,MR-00807,assumption:synthetic_operations_v1
MV-000892,2015-07-05 06:00:00,LOT-00060,comp4,issue,-1,available,MR-00804,assumption:synthetic_operations_v1
MV-000893,2015-07-06 06:00:00,LOT-00064,comp1,issue,-1,available,MR-00812,assumption:synthetic_operations_v1
MV-000894,2015-07-06 06:00:00,LOT-00064,comp1,issue,-1,available,MR-00814,assumption:synthetic_operations_v1
MV-000895,2015-07-06 06:00:00,LOT-00064,comp1,issue,-1,available,MR-00816,assumption:synthetic_operations_v1
MV-000896,2015-07-06 06:00:00,LOT-00064,comp1,issue,-1,available,MR-00818,assumption:synthetic_operations_v1
MV-000897,2015-07-06 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00813,assumption:synthetic_operations_v1
MV-000898,2015-07-06 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00817,assumption:synthetic_operations_v1
MV-000899,2015-07-06 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00820,assumption:synthetic_operations_v1
MV-000900,2015-07-06 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00822,assumption:synthetic_operations_v1
MV-000901,2015-07-06 06:00:00,LOT-00063,comp3,issue,-1,available,MR-00810,assumption:synthetic_operations_v1
MV-000902,2015-07-06 06:00:00,LOT-00063,comp3,issue,-1,available,MR-00819,assumption:synthetic_operations_v1
MV-000903,2015-07-06 06:00:00,LOT-00063,comp3,issue,-1,available,MR-00821,assumption:synthetic_operations_v1
MV-000904,2015-07-06 06:00:00,LOT-00063,comp3,issue,-1,available,MR-00823,assumption:synthetic_operations_v1
MV-000905,2015-07-06 06:00:00,LOT-00060,comp4,issue,-1,available,MR-00811,assumption:synthetic_operations_v1
MV-000906,2015-07-06 06:00:00,LOT-00060,comp4,issue,-1,available,MR-00815,assumption:synthetic_operations_v1
MV-000907,2015-07-06 06:00:00,LOT-00060,comp4,issue,-1,available,MR-00824,assumption:synthetic_operations_v1
MV-000908,2015-07-07 06:00:00,LOT-00064,comp1,issue,-1,available,MR-00825,assumption:synthetic_operations_v1
MV-000909,2015-07-07 06:00:00,LOT-00064,comp1,issue,-1,available,MR-00834,assumption:synthetic_operations_v1
MV-000910,2015-07-07 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00826,assumption:synthetic_operations_v1
MV-000911,2015-07-07 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00827,assumption:synthetic_operations_v1
MV-000912,2015-07-07 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00829,assumption:synthetic_operations_v1
MV-000913,2015-07-07 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00830,assumption:synthetic_operations_v1
MV-000914,2015-07-07 06:00:00,LOT-00056,comp2,issue,-1,available,MR-00835,assumption:synthetic_operations_v1
MV-000915,2015-07-07 06:00:00,LOT-00063,comp3,issue,-1,available,MR-00831,assumption:synthetic_operations_v1
MV-000916,2015-07-07 06:00:00,LOT-00060,comp4,issue,-1,available,MR-00828,assumption:synthetic_operations_v1
MV-000917,2015-07-07 06:00:00,LOT-00060,comp4,issue,-1,available,MR-00832,assumption:synthetic_operations_v1
MV-000918,2015-07-08 06:00:00,LOT-00065,comp2,receipt,24,available,,assumption:synthetic_operations_v1
