record_id,machineID,component,planned_at,completed_at,maintenance_type,used_lot_id,quantity_used,result,value_source,source_event_at,quantity_requested
MR-00554,43,comp2,2015-06-05 06:00:00,2015-06-07 06:00:00,observed_replacement_demand,LOT-00044,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-05 06:00:00,1
MR-00555,55,comp4,2015-06-05 06:00:00,2015-06-05 06:00:00,observed_replacement_demand,LOT-00043,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-05 06:00:00,1
MR-00556,78,comp4,2015-06-05 06:00:00,2015-06-05 06:00:00,observed_replacement_demand,LOT-00043,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-05 06:00:00,1
MR-00557,3,comp4,2015-06-06 06:00:00,2015-06-06 06:00:00,observed_replacement_demand,LOT-00043,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-06 06:00:00,1
MR-00558,22,comp1,2015-06-06 06:00:00,2015-06-06 06:00:00,observed_replacement_demand,LOT-00047,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-06 06:00:00,1
MR-00559,31,comp4,2015-06-06 06:00:00,2015-06-06 06:00:00,observed_replacement_demand,LOT-00043,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-06 06:00:00,1
MR-00560,36,comp1,2015-06-06 06:00:00,2015-06-06 06:00:00,observed_replacement_demand,LOT-00047,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-06 06:00:00,1
MR-00561,36,comp4,2015-06-06 06:00:00,2015-06-06 06:00:00,observed_replacement_demand,LOT-00043,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-06 06:00:00,1
MR-00562,45,comp4,2015-06-06 06:00:00,2015-06-06 06:00:00,observed_replacement_demand,LOT-00043,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-06 06:00:00,1
MR-00563,75,comp2,2015-06-06 06:00:00,2015-06-07 06:00:00,observed_replacement_demand,LOT-00044,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-06 06:00:00,1
MR-00564,75,comp4,2015-06-06 06:00:00,2015-06-06 06:00:00,observed_replacement_demand,LOT-00043,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-06 06:00:00,1
MR-00565,21,comp1,2015-06-07 06:00:00,2015-06-07 06:00:00,observed_replacement_demand,LOT-00047,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-07 06:00:00,1
MR-00566,21,comp2,2015-06-07 06:00:00,2015-06-07 06:00:00,observed_replacement_demand,LOT-00044,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-07 06:00:00,1
MR-00567,46,comp2,2015-06-07 06:00:00,2015-06-07 06:00:00,observed_replacement_demand,LOT-00044,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-07 06:00:00,1
MR-00568,46,comp4,2015-06-07 06:00:00,2015-06-07 06:00:00,observed_replacement_demand,LOT-00043,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-07 06:00:00,1
MR-00569,57,comp2,2015-06-07 06:00:00,2015-06-10 06:00:00,observed_replacement_demand,LOT-00045,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-07 06:00:00,1
MR-00570,72,comp1,2015-06-07 06:00:00,2015-06-07 06:00:00,observed_replacement_demand,LOT-00047,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-07 06:00:00,1
MR-00571,72,comp2,2015-06-07 06:00:00,2015-06-10 06:00:00,observed_replacement_demand,LOT-00045,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-07 06:00:00,1
MR-00572,74,comp4,2015-06-07 06:00:00,2015-06-09 06:00:00,observed_replacement_demand,LOT-00048,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-07 06:00:00,1
MR-00573,86,comp2,2015-06-07 06:00:00,2015-06-10 06:00:00,observed_replacement_demand,LOT-00045,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-07 06:00:00,1
MR-00574,89,comp2,2015-06-07 06:00:00,2015-06-10 06:00:00,observed_replacement_demand,LOT-00045,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-07 06:00:00,1
MR-00575,89,comp3,2015-06-07 06:00:00,2015-06-07 06:00:00,observed_replacement_demand,LOT-00041,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-07 06:00:00,1
MR-00576,94,comp4,2015-06-07 06:00:00,2015-06-09 06:00:00,observed_replacement_demand,LOT-00048,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-07 06:00:00,1
MR-00577,5,comp3,2015-06-08 06:00:00,2015-06-08 06:00:00,observed_replacement_demand,LOT-00041,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-08 06:00:00,1
MR-00578,7,comp2,2015-06-08 06:00:00,2015-06-10 06:00:00,observed_replacement_demand,LOT-00045,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-08 06:00:00,1
MR-00579,7,comp3,2015-06-08 06:00:00,2015-06-08 06:00:00,observed_replacement_demand,LOT-00041,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-08 06:00:00,1
MR-00580,30,comp2,2015-06-08 06:00:00,2015-06-10 06:00:00,observed_replacement_demand,LOT-00045,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-08 06:00:00,1
MR-00581,30,comp4,2015-06-08 06:00:00,2015-06-09 06:00:00,observed_replacement_demand,LOT-00048,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-08 06:00:00,1
MR-00582,47,comp4,2015-06-08 06:00:00,2015-06-09 06:00:00,observed_replacement_demand,LOT-00048,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-08 06:00:00,1
MR-00583,97,comp1,2015-06-08 06:00:00,2015-06-08 06:00:00,observed_replacement_demand,LOT-00047,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-08 06:00:00,1
MR-00584,97,comp2,2015-06-08 06:00:00,2015-06-10 06:00:00,observed_replacement_demand,LOT-00045,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-08 06:00:00,1
MR-00585,27,comp2,2015-06-09 06:00:00,2015-06-10 06:00:00,observed_replacement_demand,LOT-00045,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-09 06:00:00,1
MR-00586,27,comp3,2015-06-09 06:00:00,2015-06-09 06:00:00,observed_replacement_demand,LOT-00041,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-09 06:00:00,1
MR-00587,32,comp3,2015-06-09 06:00:00,2015-06-09 06:00:00,observed_replacement_demand,LOT-00041,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-09 06:00:00,1
MR-00588,13,comp2,2015-06-10 06:00:00,2015-06-10 06:00:00,observed_replacement_demand,LOT-00045,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-10 06:00:00,1
MR-00589,13,comp3,2015-06-10 06:00:00,2015-06-10 06:00:00,observed_replacement_demand,LOT-00041,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-10 06:00:00,1
MR-00590,48,comp1,2015-06-10 06:00:00,2015-06-10 06:00:00,observed_replacement_demand,LOT-00047,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-10 06:00:00,1
MR-00591,71,comp1,2015-06-10 06:00:00,2015-06-10 06:00:00,observed_replacement_demand,LOT-00047,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-10 06:00:00,1
MR-00592,71,comp4,2015-06-10 06:00:00,2015-06-10 06:00:00,observed_replacement_demand,LOT-00048,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-10 06:00:00,1
MR-00593,77,comp1,2015-06-10 06:00:00,2015-06-10 06:00:00,observed_replacement_demand,LOT-00047,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-10 06:00:00,1
MR-00594,19,comp1,2015-06-12 06:00:00,2015-06-12 06:00:00,observed_replacement_demand,LOT-00047,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-12 06:00:00,1
MR-00595,53,comp3,2015-06-12 06:00:00,2015-06-12 06:00:00,observed_replacement_demand,LOT-00041,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-12 06:00:00,1
MR-00596,62,comp1,2015-06-12 06:00:00,2015-06-12 06:00:00,observed_replacement_demand,LOT-00047,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-12 06:00:00,1
MR-00597,62,comp3,2015-06-12 06:00:00,2015-06-12 06:00:00,observed_replacement_demand,LOT-00046,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-12 06:00:00,1
MR-00598,63,comp1,2015-06-12 06:00:00,2015-06-12 06:00:00,observed_replacement_demand,LOT-00047,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-12 06:00:00,1
MR-00599,63,comp4,2015-06-12 06:00:00,2015-06-12 06:00:00,observed_replacement_demand,LOT-00048,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-12 06:00:00,1
MR-00600,70,comp3,2015-06-12 06:00:00,2015-06-12 06:00:00,observed_replacement_demand,LOT-00046,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-12 06:00:00,1
MR-00601,70,comp4,2015-06-12 06:00:00,2015-06-12 06:00:00,observed_replacement_demand,LOT-00048,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-12 06:00:00,1
MR-00602,80,comp1,2015-06-12 06:00:00,2015-06-12 06:00:00,observed_replacement_demand,LOT-00047,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-12 06:00:00,1
MR-00603,80,comp2,2015-06-12 06:00:00,2015-06-12 06:00:00,observed_replacement_demand,LOT-00045,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-12 06:00:00,1
MR-00604,82,comp4,2015-06-12 06:00:00,2015-06-12 06:00:00,observed_replacement_demand,LOT-00048,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-12 06:00:00,1
MR-00605,56,comp3,2015-06-13 06:00:00,2015-06-13 06:00:00,observed_replacement_demand,LOT-00046,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-13 06:00:00,1
MR-00606,56,comp4,2015-06-13 06:00:00,2015-06-13 06:00:00,observed_replacement_demand,LOT-00048,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-13 06:00:00,1
MR-00607,44,comp1,2015-06-14 06:00:00,2015-06-14 06:00:00,observed_replacement_demand,LOT-00051,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-14 06:00:00,1
MR-00608,50,comp2,2015-06-14 06:00:00,2015-06-14 06:00:00,observed_replacement_demand,LOT-00045,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-14 06:00:00,1
MR-00609,54,comp2,2015-06-14 06:00:00,2015-06-14 06:00:00,observed_replacement_demand,LOT-00045,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-14 06:00:00,1
MR-00610,54,comp4,2015-06-14 06:00:00,2015-06-14 06:00:00,observed_replacement_demand,LOT-00048,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-14 06:00:00,1
MR-00611,60,comp3,2015-06-14 06:00:00,2015-06-14 06:00:00,observed_replacement_demand,LOT-00046,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-14 06:00:00,1
MR-00612,85,comp2,2015-06-14 06:00:00,2015-06-14 06:00:00,observed_replacement_demand,LOT-00045,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-14 06:00:00,1
MR-00613,98,comp2,2015-06-14 06:00:00,2015-06-14 06:00:00,observed_replacement_demand,LOT-00045,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-14 06:00:00,1
MR-00614,14,comp4,2015-06-15 06:00:00,2015-06-15 06:00:00,observed_replacement_demand,LOT-00048,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-15 06:00:00,1
MR-00615,17,comp3,2015-06-15 06:00:00,2015-06-15 06:00:00,observed_replacement_demand,LOT-00046,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-15 06:00:00,1
MR-00616,28,comp2,2015-06-15 06:00:00,2015-06-15 06:00:00,observed_replacement_demand,LOT-00045,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-15 06:00:00,1
MR-00617,28,comp3,2015-06-15 06:00:00,2015-06-15 06:00:00,observed_replacement_demand,LOT-00046,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-15 06:00:00,1
MR-00618,33,comp4,2015-06-15 06:00:00,2015-06-15 06:00:00,observed_replacement_demand,LOT-00048,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-15 06:00:00,1
MR-00619,34,comp4,2015-06-15 06:00:00,2015-06-15 06:00:00,observed_replacement_demand,LOT-00048,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-15 06:00:00,1
MR-00620,39,comp2,2015-06-15 06:00:00,2015-06-17 06:00:00,observed_replacement_demand,LOT-00049,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-15 06:00:00,1
MR-00621,51,comp1,2015-06-15 06:00:00,2015-06-15 06:00:00,observed_replacement_demand,LOT-00051,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-15 06:00:00,1
MR-00622,58,comp4,2015-06-15 06:00:00,2015-06-15 06:00:00,observed_replacement_demand,LOT-00048,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-15 06:00:00,1
MR-00623,65,comp3,2015-06-15 06:00:00,2015-06-15 06:00:00,observed_replacement_demand,LOT-00046,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-15 06:00:00,1
MR-00624,67,comp1,2015-06-15 06:00:00,2015-06-15 06:00:00,observed_replacement_demand,LOT-00051,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-15 06:00:00,1
MR-00625,67,comp2,2015-06-15 06:00:00,2015-06-17 06:00:00,observed_replacement_demand,LOT-00049,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-15 06:00:00,1
MR-00626,83,comp2,2015-06-15 06:00:00,2015-06-17 06:00:00,observed_replacement_demand,LOT-00049,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-15 06:00:00,1
MR-00627,83,comp3,2015-06-15 06:00:00,2015-06-15 06:00:00,observed_replacement_demand,LOT-00046,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-15 06:00:00,1
MR-00628,93,comp2,2015-06-15 06:00:00,2015-06-17 06:00:00,observed_replacement_demand,LOT-00049,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-15 06:00:00,1
MR-00629,4,comp4,2015-06-16 06:00:00,2015-06-21 06:00:00,observed_replacement_demand,LOT-00053,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-16 06:00:00,1
MR-00630,16,comp1,2015-06-16 06:00:00,2015-06-16 06:00:00,observed_replacement_demand,LOT-00051,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-16 06:00:00,1
MR-00631,24,comp1,2015-06-16 06:00:00,2015-06-16 06:00:00,observed_replacement_demand,LOT-00051,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-16 06:00:00,1
MR-00632,29,comp1,2015-06-16 06:00:00,2015-06-16 06:00:00,observed_replacement_demand,LOT-00051,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-16 06:00:00,1
MR-00633,38,comp4,2015-06-16 06:00:00,2015-06-21 06:00:00,observed_replacement_demand,LOT-00053,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-16 06:00:00,1
MR-00634,41,comp3,2015-06-16 06:00:00,2015-06-16 06:00:00,observed_replacement_demand,LOT-00046,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-16 06:00:00,1
MR-00635,41,comp4,2015-06-16 06:00:00,2015-06-21 06:00:00,observed_replacement_demand,LOT-00053,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-16 06:00:00,1
MR-00636,68,comp1,2015-06-16 06:00:00,2015-06-16 06:00:00,observed_replacement_demand,LOT-00051,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-16 06:00:00,1
MR-00637,73,comp3,2015-06-16 06:00:00,2015-06-16 06:00:00,observed_replacement_demand,LOT-00046,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-16 06:00:00,1
MR-00638,79,comp2,2015-06-16 06:00:00,2015-06-17 06:00:00,observed_replacement_demand,LOT-00049,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-16 06:00:00,1
MR-00639,79,comp3,2015-06-16 06:00:00,2015-06-16 06:00:00,observed_replacement_demand,LOT-00046,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-16 06:00:00,1
MR-00640,81,comp2,2015-06-16 06:00:00,2015-06-17 06:00:00,observed_replacement_demand,LOT-00049,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-16 06:00:00,1
MR-00641,81,comp4,2015-06-16 06:00:00,2015-06-21 06:00:00,observed_replacement_demand,LOT-00053,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-16 06:00:00,1
MR-00642,91,comp1,2015-06-16 06:00:00,2015-06-16 06:00:00,observed_replacement_demand,LOT-00051,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-16 06:00:00,1
MR-00643,2,comp2,2015-06-17 06:00:00,2015-06-17 06:00:00,observed_replacement_demand,LOT-00049,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-17 06:00:00,1
MR-00644,2,comp4,2015-06-17 06:00:00,2015-06-21 06:00:00,observed_replacement_demand,LOT-00053,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-17 06:00:00,1
MR-00645,9,comp2,2015-06-17 06:00:00,2015-06-17 06:00:00,observed_replacement_demand,LOT-00049,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-17 06:00:00,1
MR-00646,9,comp3,2015-06-17 06:00:00,2015-06-17 06:00:00,observed_replacement_demand,LOT-00046,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-17 06:00:00,1
MR-00647,76,comp1,2015-06-17 06:00:00,2015-06-17 06:00:00,observed_replacement_demand,LOT-00051,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-17 06:00:00,1
MR-00648,96,comp4,2015-06-17 06:00:00,2015-06-21 06:00:00,observed_replacement_demand,LOT-00053,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-17 06:00:00,1
MR-00649,99,comp1,2015-06-17 06:00:00,2015-06-17 06:00:00,observed_replacement_demand,LOT-00051,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-17 06:00:00,1
MR-00650,10,comp2,2015-06-18 06:00:00,2015-06-18 06:00:00,observed_replacement_demand,LOT-00049,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-18 06:00:00,1
MR-00651,10,comp3,2015-06-18 06:00:00,2015-06-18 06:00:00,observed_replacement_demand,LOT-00046,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-18 06:00:00,1
MR-00652,20,comp2,2015-06-18 06:00:00,2015-06-18 06:00:00,observed_replacement_demand,LOT-00049,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-18 06:00:00,1
MR-00653,25,comp1,2015-06-18 06:00:00,2015-06-18 06:00:00,observed_replacement_demand,LOT-00051,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-18 06:00:00,1
MR-00654,37,comp1,2015-06-18 06:00:00,2015-06-18 06:00:00,observed_replacement_demand,LOT-00051,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-18 06:00:00,1
MR-00655,40,comp2,2015-06-18 06:00:00,2015-06-18 06:00:00,observed_replacement_demand,LOT-00049,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-18 06:00:00,1
MR-00656,52,comp2,2015-06-18 06:00:00,2015-06-18 06:00:00,observed_replacement_demand,LOT-00049,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-18 06:00:00,1
MR-00657,88,comp3,2015-06-18 06:00:00,2015-06-18 06:00:00,observed_replacement_demand,LOT-00046,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-18 06:00:00,1
MR-00658,1,comp1,2015-06-19 06:00:00,2015-06-19 06:00:00,observed_replacement_demand,LOT-00051,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-19 06:00:00,1
MR-00659,1,comp4,2015-06-19 06:00:00,2015-06-21 06:00:00,observed_replacement_demand,LOT-00053,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-19 06:00:00,1
MR-00660,11,comp3,2015-06-19 06:00:00,2015-06-19 06:00:00,observed_replacement_demand,LOT-00046,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-19 06:00:00,1
MR-00661,15,comp1,2015-06-19 06:00:00,2015-06-19 06:00:00,observed_replacement_demand,LOT-00051,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-06-19 06:00:00,1
